City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Vieux Fort,LC,2022-03-13 02:43:06,13.7167,-60.95,78.12,73,75,25.32
295,Tautira,PF,2022-03-13 02:43:06,-17.7333,-149.15,80.67,75,94,8.61
296,Bambous Virieux,MU,2022-03-13 02:43:07,-20.3428,57.7575,79.05,94,75,11.5
297,Zyryanka,RU,2022-03-13 02:43:07,65.75,150.85,3.02,85,100,5.06
298,Lagoa,PT,2022-03-13 02:43:07,39.05,-27.9833,56.88,60,5,21.65
299,Bilibino,RU,2022-03-13 02:43:08,68.0546,166.4372,9.03,77,8,1.86
300,Komsomolskiy,UZ,2022-03-13 02:43:08,40.4272,71.7189,50.72,93,100,2.3
301,That Phanom,TH,2022-03-13 02:43:09,16.9364,104.7104,80.62,37,52,7.11
302,Edson,CA,2022-03-13 02:43:09,53.5835,-116.4356,37.54,44,100,3.44
303,Nyurba,RU,2022-03-13 02:43:10,63.2842,118.3319,-0.81,91,98,2.57
304,Togul,RU,2022-03-13 02:43:10,53.465,85.9128,3.85,83,25,6.69
305,Banda Aceh,ID,2022-03-13 02:43:10,5.5577,95.3222,83.53,73,39,4.43
306,Lavrentiya,RU,2022-03-13 02:43:11,65.5833,-171.0,9.48,75,2,5.12
307,Saint-Louis,SN,2022-03-13 02:43:12,16.3333,-15.0,75.65,7,1,13.89
308,Chapais,CA,2022-03-13 02:43:12,49.7834,-74.8492,11.98,88,95,12.66
309,Sitka,US,2022-03-13 02:43:12,57.0531,-135.33,42.69,70,75,0.0
310,Victoria,HK,2022-03-13 02:42:43,22.2855,114.1577,79.97,80,7,11.01
311,San Patricio,US,2022-03-13 02:43:13,28.017,-97.5169,50.09,45,16,7.31
312,Coquimbo,CL,2022-03-13 02:43:13,-29.9533,-71.3436,58.73,94,0,2.3
313,Srednekolymsk,RU,2022-03-13 02:43:14,67.45,153.6833,0.63,92,100,7.78
314,Hare Bay,CA,2022-03-13 02:43:14,48.8499,-54.0148,42.15,90,100,26.37
315,Saint-Joseph,RE,2022-03-13 02:43:15,-21.3667,55.6167,73.78,86,62,14.94
316,Yeniseysk,RU,2022-03-13 02:43:15,58.4497,92.1703,-6.81,95,100,1.99
317,Inirida,CO,2022-03-13 02:43:16,3.8653,-67.9239,74.53,97,100,2.55
318,Christchurch,NZ,2022-03-13 02:41:32,-43.5333,172.6333,66.42,59,75,9.22
319,Vaitape,PF,2022-03-13 02:43:17,-16.5167,-151.75,81.82,71,76,11.34
320,Weligama,LK,2022-03-13 02:43:17,5.9667,80.4167,79.7,77,98,2.39
321,Prince Rupert,CA,2022-03-13 02:39:05,54.3161,-130.3201,42.49,87,0,17.27
322,Mogadishu,SO,2022-03-13 02:40:44,2.0371,45.3438,76.87,83,40,6.91
323,Constitucion,CL,2022-03-13 02:43:18,-35.3333,-72.4167,59.2,75,0,5.61
324,Launceston,AU,2022-03-13 02:41:20,-41.45,147.1667,78.62,51,40,12.66
325,Deputatskiy,RU,2022-03-13 02:43:19,69.3,139.9,-10.35,99,100,3.49
326,Pringsewu,ID,2022-03-13 02:43:19,-5.3582,104.9744,81.59,79,100,2.24
327,Hailey,US,2022-03-13 02:43:20,43.5196,-114.3153,37.26,65,0,0.0
328,Itarema,BR,2022-03-13 02:43:20,-2.9248,-39.9167,76.41,83,97,3.15
329,Goundam,ML,2022-03-13 02:43:20,16.4145,-3.6708,71.56,13,5,9.26
330,Sinnamary,GF,2022-03-13 02:43:21,5.3833,-52.95,76.19,90,83,11.07
331,Cabras,IT,2022-03-13 02:43:21,39.93,8.5314,54.88,91,100,7.96
332,Tanout,NE,2022-03-13 02:43:22,14.9709,8.8879,67.89,18,85,11.07
333,Pemangkat,ID,2022-03-13 02:43:22,1.1667,108.9667,83.53,66,54,3.71
334,Faanui,PF,2022-03-13 02:43:23,-16.4833,-151.75,81.59,71,100,9.48
335,Voh,NC,2022-03-13 02:43:23,-20.9667,164.7,85.19,71,55,4.65
336,Tessalit,ML,2022-03-13 02:43:24,20.1986,1.0114,68.59,13,0,8.77
337,Cantaura,VE,2022-03-13 02:43:24,9.3057,-64.3584,76.66,71,67,12.12
338,Tuatapere,NZ,2022-03-13 02:43:25,-46.1333,167.6833,67.71,50,0,4.99
339,Grand Gaube,MU,2022-03-13 02:43:25,-20.0064,57.6608,79.2,87,25,1.99
340,Pampa,US,2022-03-13 02:43:26,35.5362,-100.9599,52.75,36,0,10.36
341,Angoram,PG,2022-03-13 02:43:26,-4.0625,144.0661,92.88,50,94,3.13
342,Uyemskiy,RU,2022-03-13 02:43:27,64.4743,40.8524,28.45,74,100,4.47
343,Gillette,US,2022-03-13 02:40:07,44.2911,-105.5022,39.87,55,0,8.05
344,Norman Wells,CA,2022-03-13 02:43:27,65.282,-126.8329,-3.96,59,75,12.66
345,Bahia Honda,CU,2022-03-13 02:43:28,22.9036,-83.1592,70.12,80,98,16.91
346,Zhigalovo,RU,2022-03-13 02:43:28,54.8097,105.1578,8.35,84,77,2.37
347,Alvand,IR,2022-03-13 02:43:28,36.3187,49.1678,31.24,71,19,0.72
348,Sibolga,ID,2022-03-13 02:43:29,1.7427,98.7792,85.14,66,71,2.53
349,Zhigansk,RU,2022-03-13 02:43:29,66.7697,123.3711,-8.82,97,100,6.6
350,Bathsheba,BB,2022-03-13 02:43:29,13.2167,-59.5167,77.61,73,40,24.16
351,Atasu,KZ,2022-03-13 02:43:30,48.6814,71.6433,33.06,98,100,17.54
352,Teya,RU,2022-03-13 02:43:30,60.3778,92.6267,-2.79,94,98,0.54
353,Kenai,US,2022-03-13 02:42:54,60.5544,-151.2583,40.03,84,0,10.36
354,Caucaia,BR,2022-03-13 02:43:31,-3.7361,-38.6531,81.03,79,40,2.3
355,Tota,CO,2022-03-13 02:43:31,5.5611,-72.9859,50.07,95,100,1.43
356,Nerchinskiy Zavod,RU,2022-03-13 02:43:32,51.3088,119.61,18.36,85,94,2.33
357,Chateauroux,FR,2022-03-13 02:43:32,46.8167,1.7,39.2,93,0,5.75
358,Port Hardy,CA,2022-03-13 02:43:32,50.6996,-127.4199,44.6,81,100,16.11
359,Keetmanshoop,NA,2022-03-13 02:43:33,-26.5833,18.1333,68.92,88,33,1.14
360,Svetlogorsk,BY,2022-03-13 02:43:33,52.6333,29.7333,28.8,89,84,7.67
361,Rongcheng,CN,2022-03-13 02:43:34,30.634,117.8517,78.8,61,19,2.15
362,Belo Oriente,BR,2022-03-13 02:43:34,-19.22,-42.4836,71.35,90,100,1.61
363,Moron,AR,2022-03-13 02:43:34,-34.6534,-58.6198,67.98,74,0,4.72
364,North Platte,US,2022-03-13 02:43:35,41.1239,-100.7654,44.49,61,0,11.5
365,Freeport,US,2022-03-13 02:42:23,40.6576,-73.5832,27.01,53,20,32.21
366,Aksu,CN,2022-03-13 02:43:35,41.1231,80.2644,56.17,26,94,3.04
367,Sangar,RU,2022-03-13 02:43:36,63.9242,127.4739,1.11,87,95,5.88
368,Poum,NC,2022-03-13 02:43:36,-20.2333,164.0167,81.88,75,26,7.72
369,Dikson,RU,2022-03-13 02:43:37,73.5069,80.5464,-10.62,94,100,18.68
370,Pacific Grove,US,2022-03-13 02:43:37,36.6177,-121.9166,53.28,85,0,6.91
371,Xiongyue,CN,2022-03-13 02:43:38,40.1774,122.1228,44.37,57,50,15.37
372,Kuminskiy,RU,2022-03-13 02:43:38,58.6667,66.5667,-12.59,100,100,4.5
373,Davidson,US,2022-03-13 02:43:38,36.1501,-86.7833,28.69,43,0,8.05
374,Tyniste Nad Orlici,CZ,2022-03-13 02:43:39,50.1514,16.0777,34.18,43,0,10.13
375,Sorland,NO,2022-03-13 02:43:39,67.667,12.6934,41.0,71,100,14.83
376,Hanna,CA,2022-03-13 02:40:30,51.6334,-111.9018,22.73,88,100,4.05
377,Vao,NC,2022-03-13 02:43:40,-22.6667,167.4833,79.66,69,100,11.12
378,Baykit,RU,2022-03-13 02:43:40,61.67,96.37,-5.69,89,27,1.86
379,Mahibadhoo,MV,2022-03-13 02:43:40,3.7833,72.9667,82.35,71,5,8.52
380,Kamuli,UG,2022-03-13 02:43:41,0.9472,33.1197,64.49,57,88,0.76
381,Cockburn Town,TC,2022-03-13 02:43:41,21.4612,-71.1419,78.15,80,5,13.58
382,Padang,ID,2022-03-13 02:43:42,-0.9492,100.3543,84.43,68,99,3.15
383,Vila Franca Do Campo,PT,2022-03-13 02:43:42,37.7167,-25.4333,55.2,73,97,8.93
384,Sorong,ID,2022-03-13 02:43:42,-0.8833,131.25,82.76,82,84,6.26
385,Cap Malheureux,MU,2022-03-13 02:43:43,-19.9842,57.6142,78.48,87,26,1.99
386,Esperance,AU,2022-03-13 02:43:44,-33.8667,121.9,80.44,58,24,10.69
387,Qarchak,IR,2022-03-13 02:43:44,35.4394,51.5689,54.27,18,73,4.83
388,Bara,NG,2022-03-13 02:43:44,10.3744,10.7288,71.82,22,23,6.22
389,Mount Gambier,AU,2022-03-13 02:43:45,-37.8333,140.7667,82.31,21,5,6.91
390,Husavik,IS,2022-03-13 02:43:45,66.0449,-17.3389,25.65,76,100,14.54
391,Saurimo,AO,2022-03-13 02:43:45,-9.6608,20.3916,62.17,97,100,3.49
392,Sobolevo,RU,2022-03-13 02:43:46,54.4299,31.8996,19.83,97,96,4.54
393,Lagdo,CM,2022-03-13 02:43:46,9.05,13.7333,77.38,21,2,1.45
394,Gambela,ET,2022-03-13 02:43:47,8.25,34.5833,79.57,55,100,3.74
395,Dwarka,IN,2022-03-13 02:43:47,22.2394,68.9678,78.91,59,5,10.29
396,Ekhabi,RU,2022-03-13 02:43:48,53.5102,142.9671,23.74,85,100,6.29
397,Medicine Hat,CA,2022-03-13 02:43:48,50.0501,-110.6683,37.83,65,75,4.61
398,Suluq,LY,2022-03-13 02:43:48,31.6682,20.2521,48.52,76,70,5.91
399,Baft,IR,2022-03-13 02:43:49,29.234,56.6057,53.08,41,60,1.68
400,Loei,TH,2022-03-13 02:43:49,17.4167,101.5,72.77,39,35,3.11
401,Ambon,ID,2022-03-13 02:43:49,-3.6954,128.1814,85.69,67,49,1.52
402,Melo,UY,2022-03-13 02:43:50,-32.3667,-54.1833,55.29,89,95,4.81
403,Ceska Ves,CZ,2022-03-13 02:43:50,50.2574,17.2281,31.42,50,0,6.2
404,Jaciara,BR,2022-03-13 02:43:51,-15.9653,-54.9683,71.37,95,100,2.95
405,Pita,GN,2022-03-13 02:43:51,10.8333,-12.5833,72.46,46,80,0.6
406,Mitzic,GA,2022-03-13 02:43:52,0.7821,11.549,67.06,99,98,3.49
407,Konza,KE,2022-03-13 02:43:52,-1.7426,37.1294,58.06,77,91,3.13
408,Katsina,NG,2022-03-13 02:43:53,12.9894,7.6006,72.39,21,36,9.08
409,Tortoli,IT,2022-03-13 02:43:53,39.9256,9.6572,49.82,87,75,20.71
410,Sydney,AU,2022-03-13 02:42:10,-33.8679,151.2073,76.55,77,75,9.22
411,Rosarito,MX,2022-03-13 02:43:53,32.3333,-117.0333,65.08,53,34,7.52
412,At-Bashi,KG,2022-03-13 02:43:54,41.1702,75.8106,37.81,91,97,3.22
413,Ust-Nera,RU,2022-03-13 02:43:54,64.5667,143.2,7.32,83,97,1.95
414,Saint Anthony,US,2022-03-13 02:43:54,45.0205,-93.218,29.66,52,100,11.5
415,Santa Rosa,PH,2022-03-13 02:40:14,14.3122,121.1114,85.1,72,100,10.09
416,Asyut,EG,2022-03-13 02:43:55,27.181,31.1837,46.58,45,0,9.82
417,Puerto Carreno,CO,2022-03-13 02:43:55,6.189,-67.4859,81.57,65,100,7.76
418,Manching,DE,2022-03-13 02:43:56,48.7166,11.4939,32.02,37,0,4.61
419,Numan,NG,2022-03-13 02:43:56,9.4667,12.0333,77.02,22,100,2.66
420,Nanakuli,US,2022-03-13 02:43:57,21.3906,-158.1547,84.15,47,0,9.22
421,Ostrovnoy,RU,2022-03-13 02:43:57,68.0531,39.5131,30.07,88,100,17.94
422,Boa Vista,BR,2022-03-13 02:43:58,2.8197,-60.6733,82.38,65,0,6.91
423,Koygorodok,RU,2022-03-13 02:43:58,60.445,50.9968,17.92,98,100,3.4
424,Bontang,ID,2022-03-13 02:43:59,0.1333,117.5,80.04,87,100,5.97
425,Manyana,BW,2022-03-13 02:43:59,-23.4,21.7167,69.19,52,12,7.67
426,Zhengjiatun,CN,2022-03-13 02:43:59,43.5064,123.5064,36.27,72,63,12.93
427,Umm Kaddadah,SD,2022-03-13 02:44:00,13.6017,26.6876,63.7,17,7,15.7
428,Yar-Sale,RU,2022-03-13 02:44:00,66.8333,70.8333,8.55,96,100,9.91
429,Guarapari,BR,2022-03-13 02:44:01,-20.6667,-40.4975,78.89,91,0,8.43
430,Batagay-Alyta,RU,2022-03-13 02:44:01,67.8006,130.4114,-3.05,83,100,2.44
431,Hammerfest,NO,2022-03-13 02:44:01,70.6634,23.6821,39.65,75,0,3.44
432,Sao Filipe,CV,2022-03-13 02:44:02,14.8961,-24.4956,74.71,55,0,12.55
433,Ilulissat,GL,2022-03-13 02:44:02,69.2167,-51.1,6.82,72,75,17.27
434,Labuhan,ID,2022-03-13 02:44:03,-6.8844,112.2051,84.27,75,92,2.73
435,Kashi,CN,2022-03-13 02:44:03,39.4547,75.9797,56.41,35,0,11.18
436,Aklavik,CA,2022-03-13 02:44:04,68.2191,-135.0107,-12.86,87,66,8.1
437,Kupino,RU,2022-03-13 02:44:04,54.3663,77.2981,1.83,82,45,15.26
438,Susanville,US,2022-03-13 02:44:05,40.4163,-120.653,48.04,20,20,5.75
439,Kudahuvadhoo,MV,2022-03-13 02:44:05,2.6708,72.8944,82.4,71,15,8.7
440,Guerrero Negro,MX,2022-03-13 02:44:05,27.9769,-114.0611,60.94,65,36,17.36
441,Beloha,MG,2022-03-13 02:44:06,-25.1667,45.05,71.4,91,4,10.38
442,Virginia Beach,US,2022-03-13 02:42:43,36.8529,-75.978,33.03,53,69,5.01
443,Three Hills,CA,2022-03-13 02:44:06,51.7001,-113.2686,33.87,69,100,6.91
444,Edd,ER,2022-03-13 02:44:07,13.9297,41.6925,76.84,71,15,2.64
445,Bubaque,GW,2022-03-13 02:44:07,11.2833,-15.8333,75.33,72,6,7.85
446,Fereydun Kenar,IR,2022-03-13 02:44:08,36.6864,52.5225,50.22,93,100,6.91
447,Lengshuijiang,CN,2022-03-13 02:44:08,27.6881,111.4294,78.66,60,12,1.81
448,Port Shepstone,ZA,2022-03-13 02:44:09,-30.7414,30.455,72.64,86,27,14.25
449,Suez,EG,2022-03-13 02:44:09,29.9737,32.5263,46.42,61,0,2.51
450,Portland,US,2022-03-13 02:44:10,45.5234,-122.6762,51.37,90,100,11.99
451,Blagoveshchensk,RU,2022-03-13 02:44:10,50.2667,127.5333,25.41,58,20,4.47
452,Sfantu Gheorghe,RO,2022-03-13 02:43:29,45.8667,25.7833,28.65,66,100,2.8
453,Nova Serrana,BR,2022-03-13 02:44:11,-19.8761,-44.9836,68.47,89,99,1.86
454,Fairbanks,US,2022-03-13 02:40:35,64.8378,-147.7164,12.2,40,0,17.27
455,Laki,BG,2022-03-13 02:44:11,41.85,24.8167,12.36,82,10,5.06
456,Iquique,CL,2022-03-13 02:41:02,-20.2208,-70.1431,69.84,79,20,0.72
457,The Valley,AI,2022-03-13 02:43:43,18.217,-63.0578,78.66,76,23,22.01
458,Taoudenni,ML,2022-03-13 02:44:12,22.6783,-3.9836,69.12,14,0,8.23
459,Seguela,CI,2022-03-13 02:44:13,7.9611,-6.6731,75.69,80,23,7.29
460,Faya,SA,2022-03-13 02:44:13,18.3851,42.4509,55.51,79,4,3.65
461,Mount Darwin,ZW,2022-03-13 02:44:14,-16.7725,31.5838,61.48,94,82,2.46
462,Rock Sound,BS,2022-03-13 02:44:14,24.9,-76.2,76.75,80,0,23.38
463,Sosnovo-Ozerskoye,RU,2022-03-13 02:44:15,52.5249,111.5418,12.79,85,100,3.98
464,Chabahar,IR,2022-03-13 02:44:15,25.2919,60.643,75.87,68,0,4.43
465,Naze,JP,2022-03-13 02:44:00,28.3667,129.4833,70.72,76,10,11.03
466,Basco,PH,2022-03-13 02:44:16,20.4487,121.9702,74.93,85,9,17.78
467,Sawtell,AU,2022-03-13 02:44:16,-30.3833,153.1,73.42,64,100,9.22
468,Jawhar,SO,2022-03-13 02:44:17,2.7809,45.5005,73.31,81,93,10.87
469,Haines Junction,CA,2022-03-13 02:44:17,60.7522,-137.5108,19.35,73,100,1.14
470,Kirakira,SB,2022-03-13 02:44:17,-10.4544,161.9205,83.21,78,100,3.71
471,Khandyga,RU,2022-03-13 02:44:18,62.6667,135.6,3.94,88,100,1.59
472,Ladario,BR,2022-03-13 02:44:18,-19.0047,-57.6017,70.43,98,88,2.08
473,Codrington,AU,2022-03-13 02:44:19,-38.2667,141.9667,78.6,37,4,8.16
474,Santiago Del Estero,AR,2022-03-13 02:44:19,-27.7951,-64.2615,65.79,58,21,5.41
475,Najran,SA,2022-03-13 02:44:20,17.4924,44.1277,61.45,63,2,5.35
476,Marion,US,2022-03-13 02:44:20,39.7684,-86.1555,21.58,63,20,9.22
477,Vysokogornyy,RU,2022-03-13 02:44:20,50.1167,139.15,26.47,75,98,3.49
478,Yenagoa,NG,2022-03-13 02:44:21,4.9247,6.2642,77.56,89,89,5.35
479,La Rochelle,FR,2022-03-13 02:44:02,46.1667,-1.15,50.07,93,100,16.11
480,Alekseyevsk,RU,2022-03-13 02:44:21,57.8406,108.3492,7.09,87,100,3.69
481,Castanos,MX,2022-03-13 02:44:22,26.7833,-101.4167,48.65,28,51,2.62
482,Eufaula,US,2022-03-13 02:44:22,31.8913,-85.1455,35.33,53,0,9.01
483,Kargil,IN,2022-03-13 02:44:23,34.5667,76.1,9.21,79,48,0.76
484,Suruc,TR,2022-03-13 02:44:23,36.9761,38.425,31.1,97,53,5.32
485,Rundu,NA,2022-03-13 02:44:24,-17.9333,19.7667,67.41,86,100,4.63
486,Outlook,CA,2022-03-13 02:41:35,51.5001,-107.0513,21.54,88,54,8.9
487,Ponta Delgada,PT,2022-03-13 02:44:25,37.7333,-25.6667,55.51,71,20,4.61
488,Mana,GF,2022-03-13 02:44:25,5.6592,-53.7767,75.72,92,100,9.4
489,Kermanshah,IR,2022-03-13 02:44:26,34.3142,47.065,36.5,69,100,4.61
490,Crotone,IT,2022-03-13 02:44:26,39.0851,17.1178,38.19,52,57,3.49
491,Petrozavodsk,RU,2022-03-13 02:44:27,61.7849,34.3469,33.26,86,100,4.47
492,Pasighat,IN,2022-03-13 02:44:27,28.0667,95.3333,84.52,22,44,1.9
493,Kalmunai,LK,2022-03-13 02:44:27,7.4167,81.8167,81.59,78,100,8.72
494,Beipiao,CN,2022-03-13 02:44:28,41.7919,120.7792,41.88,34,31,14.74
495,Margate,GB,2022-03-13 02:44:28,51.3813,1.3862,47.3,80,100,8.01
496,Mishelevka,RU,2022-03-13 02:44:29,52.8575,103.1719,12.34,85,100,9.06
497,Eirunepe,BR,2022-03-13 02:44:29,-6.6603,-69.8736,72.97,99,100,2.08
498,Oranjemund,NA,2022-03-13 02:44:29,-28.55,16.4333,63.3,95,41,6.33
499,Senneterre,CA,2022-03-13 02:43:10,48.3835,-77.2328,3.38,92,100,12.91
500,Aksarka,RU,2022-03-13 02:44:30,66.5606,67.7975,5.25,98,97,5.57
501,Sarai,RU,2022-03-13 02:44:30,53.7458,41.0213,0.09,100,88,3.4
502,Araceli,PH,2022-03-13 02:44:31,10.5529,119.9913,82.02,81,20,13.35
503,Tarut,SA,2022-03-13 02:44:31,26.5733,50.0369,66.4,63,94,12.77
504,Springbok,ZA,2022-03-13 02:44:31,-29.6643,17.8865,62.11,79,89,3.42
505,Geoagiu,RO,2022-03-13 02:44:32,45.9167,23.2,28.63,51,92,2.35
506,Nelson Bay,AU,2022-03-13 02:44:32,-32.7167,152.15,75.09,68,100,1.01
507,Karratha,AU,2022-03-13 02:44:33,-20.7377,116.8463,98.04,29,6,4.34
508,Yarmouth,US,2022-03-13 02:44:33,41.7057,-70.2286,30.31,85,100,31.0
509,Cabo San Lucas,MX,2022-03-13 02:44:34,22.8909,-109.9124,70.52,61,1,1.99
510,Soyo,AO,2022-03-13 02:44:34,-6.1349,12.3689,78.28,83,100,2.48
511,Fort-Shevchenko,KZ,2022-03-13 02:44:35,44.5086,50.263,31.6,82,100,15.08
512,Dvorichna,UA,2022-03-13 02:44:35,49.8496,37.6857,15.35,95,100,2.71
513,Atambua,ID,2022-03-13 02:44:35,-9.1061,124.8925,83.7,70,90,0.85
514,Akhmim,EG,2022-03-13 02:44:36,26.5622,31.745,48.4,48,0,10.11
515,Fukue,JP,2022-03-13 02:44:36,32.6881,128.8419,66.56,82,75,11.5
516,Primorsk,UA,2022-03-13 02:44:36,46.7348,36.3443,25.74,64,44,5.41
517,Nome,US,2022-03-13 02:43:05,64.5011,-165.4064,26.67,33,0,10.36
518,Ciempozuelos,ES,2022-03-13 02:44:37,40.1591,-3.621,49.15,88,100,16.26
519,Guozhen,CN,2022-03-13 02:44:37,34.3659,107.359,72.73,44,0,1.52
520,Hvide Sande,DK,2022-03-13 02:42:16,56.0045,8.1294,34.09,70,100,16.15
521,Kopervik,NO,2022-03-13 02:44:38,59.2835,5.3067,46.54,57,100,19.57
522,Nchelenge,ZM,2022-03-13 02:44:38,-9.3451,28.734,67.64,92,100,7.61
523,Thurso,GB,2022-03-13 02:44:39,58.5927,-3.5259,44.85,92,99,21.45
524,Hefei,CN,2022-03-13 02:44:39,31.8639,117.2808,68.02,77,14,4.47
525,Batticaloa,LK,2022-03-13 02:44:39,7.7102,81.6924,82.31,72,100,9.71
526,Umm Lajj,SA,2022-03-13 02:44:40,25.0213,37.2685,64.17,51,3,13.33
527,Mazamari,PE,2022-03-13 02:44:40,-11.3258,-74.5308,69.55,99,100,1.52
528,Tierra Blanca,HN,2022-03-13 02:44:40,14.5833,-88.5833,66.7,92,8,4.21
529,Wagar,SD,2022-03-13 02:44:41,16.1525,36.2032,67.93,73,5,13.22
530,Kopong,BW,2022-03-13 02:44:41,-24.4833,25.8833,64.63,82,0,4.61
531,Tura,IN,2022-03-13 02:40:11,25.5198,90.2201,84.92,18,43,2.04
532,Marabba,SD,2022-03-13 02:44:42,12.35,32.1833,73.0,14,25,13.24
533,Kommunisticheskiy,RU,2022-03-13 02:44:42,61.6789,64.4819,6.85,93,100,8.95
534,Avera,US,2022-03-13 02:44:43,33.194,-82.5271,33.39,48,0,11.95
535,Eureka,US,2022-03-13 02:44:43,40.8021,-124.1637,54.21,76,100,5.99
536,Eydhafushi,MV,2022-03-13 02:44:43,5.1033,73.0708,82.22,72,3,10.27
537,Ossora,RU,2022-03-13 02:44:44,59.2353,163.0719,26.37,78,9,3.74
538,Key Largo,US,2022-03-13 02:44:13,25.0865,-80.4473,67.98,53,5,26.13
539,Trelleborg,SE,2022-03-13 02:44:44,55.3751,13.1569,37.35,75,36,16.55
540,Buala,SB,2022-03-13 02:44:45,-8.145,159.5921,82.8,74,97,1.28
541,Uyuni,BO,2022-03-13 02:44:45,-20.4597,-66.825,49.82,49,0,15.32
542,Juegang,CN,2022-03-13 02:44:45,32.3174,121.1855,66.04,80,72,7.05
543,Drogheda,IE,2022-03-13 02:44:46,53.7189,-6.3478,47.86,80,59,34.4
544,Kokopo,PG,2022-03-13 02:44:46,-4.352,152.2633,84.81,61,91,3.47
545,Kargasok,RU,2022-03-13 02:44:47,59.0556,80.8572,-2.36,99,100,2.15
546,Tsumeb,NA,2022-03-13 02:44:47,-19.2333,17.7167,64.49,94,100,8.14
547,Nishihara,JP,2022-03-13 02:44:47,26.1842,127.7558,76.28,72,75,14.97
548,Talnakh,RU,2022-03-13 02:44:48,69.4865,88.3972,-19.73,94,44,8.08
549,Alekseyevskoye,RU,2022-03-13 02:44:48,55.3071,50.1135,-7.19,100,97,3.06
550,Foz,ES,2022-03-13 02:44:49,43.5692,-7.2544,44.82,90,100,7.72
551,Cabinda,AO,2022-03-13 02:44:49,-5.55,12.2,76.37,91,100,8.88
552,Sagvag,NO,2022-03-13 02:44:49,59.7786,5.3961,46.31,74,57,12.88
553,Alugan,PH,2022-03-13 02:44:50,12.2188,125.4808,81.88,81,18,7.94
554,Xinxiang,CN,2022-03-13 02:44:50,35.3089,113.8672,65.03,57,9,8.16
555,Bani Walid,LY,2022-03-13 02:44:51,31.7566,13.9942,50.32,72,70,6.93
556,Tual,ID,2022-03-13 02:44:51,-5.6667,132.75,83.37,75,65,1.36
557,Asau,RO,2022-03-13 02:44:52,46.4333,26.4,25.72,85,100,2.82
558,Gravdal,NO,2022-03-13 02:44:52,68.1214,13.5031,37.81,70,69,11.54
559,Lima,PE,2022-03-13 02:44:52,-12.0432,-77.0282,72.39,75,0,5.75
560,Imeni Babushkina,RU,2022-03-13 02:44:53,59.7573,43.1285,28.81,97,100,7.02
561,Marrakesh,MA,2022-03-13 02:44:53,31.6315,-8.0083,51.87,82,75,4.61
562,Torrington,US,2022-03-13 02:40:30,41.8007,-73.1212,23.18,56,93,10.0
563,Zhuhai,CN,2022-03-13 02:44:54,22.2769,113.5678,77.86,73,20,2.3
564,Tiarei,PF,2022-03-13 02:44:54,-17.5333,-149.3333,86.02,75,99,8.61
565,Carbonia,IT,2022-03-13 02:44:55,39.1672,8.5222,54.25,95,84,4.81
566,Vyazemskiy,RU,2022-03-13 02:44:55,47.5378,134.7525,29.37,94,100,4.68
567,Yantarnyy,RU,2022-03-13 02:44:55,54.8717,19.9381,21.06,53,0,5.53
568,Maragogi,BR,2022-03-13 02:44:56,-9.0122,-35.2225,79.23,79,99,5.95
569,Kasiri,SL,2022-03-13 02:44:56,8.9412,-13.1148,74.1,85,80,3.69
570,Okhotsk,RU,2022-03-13 02:44:56,59.3833,143.3,22.8,86,100,2.68
